tconst	parentTconst	seasonNumber	episodeNumber
tt0564796	tt0406410	\N	\N
tt0564797	tt0406410	\N	\N
tt0564798	tt0406410	\N	\N
tt0564799	tt0406410	\N	\N
tt0564800	tt0480779	1	7
tt0564801	tt0480779	1	6
tt0564802	tt0480779	1	4
tt0564803	tt0480779	1	2
tt0564804	tt0480779	1	3
tt0564805	tt0480779	1	5
tt0564806	tt0480779	1	1
tt0564807	tt0101084	2	7
tt0564808	tt0045385	4	3
tt0564809	tt0045385	4	17
tt0564810	tt0045385	2	22
tt0564811	tt0045385	4	27
tt0564812	tt0045385	1	19
tt0564813	tt0045385	4	19
tt0564814	tt0045385	1	20
tt0564815	tt0045385	4	26
tt0564816	tt0045385	4	14
tt0564817	tt0045385	1	14
tt0564818	tt0045385	3	41
tt0564819	tt0045385	4	32
tt0564820	tt0045385	4	10
tt0564821	tt0045385	3	38
tt0564822	tt0045385	3	12
tt0564823	tt0045385	5	7
tt0564824	tt0045385	4	7
tt0564825	tt0045385	1	12
tt0564826	tt0045385	1	5
tt0564827	tt0045385	2	36
tt0564828	tt0045385	3	34
tt0564829	tt0045385	3	5
tt0564830	tt0045385	4	16
tt0564831	tt0045385	3	32
tt0564832	tt0045385	1	13
tt0564833	tt0045385	2	3
tt0564834	tt0045385	2	37
tt0564835	tt0045385	4	9
tt0564836	tt0045385	4	2
tt0564837	tt0045385	4	33
tt0564838	tt0045385	1	10
tt0564839	tt0045385	4	4
tt0564840	tt0045385	5	8
tt0564841	tt0045385	3	17
tt0564842	tt0045385	4	12
tt0564843	tt0045385	2	26
tt0564844	tt0045385	2	11
tt0564845	tt0045385	2	18
tt0564846	tt0045385	1	3
tt0564847	tt0045385	1	7
tt0564848	tt0045385	1	25
tt0564849	tt0045385	3	2
tt0564850	tt0045385	4	30
tt0564851	tt0045385	2	4
tt0564852	tt0045385	3	1
tt0564853	tt0045385	4	22
tt0564854	tt0045385	4	24
tt0564855	tt0045385	1	30
tt0564856	tt0045385	1	18
tt0564857	tt0045385	2	23
tt0564858	tt0045385	5	6
tt0564859	tt0045385	2	35
tt0564860	tt0045385	2	8
tt0564861	tt0045385	2	33
tt0564862	tt0045385	4	23
tt0564863	tt0045385	2	30
tt0564864	tt0045385	2	29
tt0564865	tt0045385	3	4
tt0564866	tt0045385	5	9
tt0564867	tt0045385	3	23
tt0564868	tt0045385	5	10
tt0564869	tt0045385	2	17
tt0564870	tt0045385	4	21
tt0564871	tt0045385	5	5
tt0564872	tt0045385	3	37
tt0564873	tt0045385	4	1
tt0564874	tt0045385	1	21
tt0564875	tt0045385	1	8
tt0564876	tt0045385	1	1
tt0564877	tt0045385	2	32
tt0564878	tt0045385	2	31
tt0564879	tt0045385	5	12
tt0564880	tt0045385	2	6
tt0564881	tt0047738	2	6
tt0564882	tt0045385	1	4
tt0564883	tt0045385	2	7
tt0564884	tt0045385	2	1
tt0564885	tt0045385	4	20
tt0564886	tt0045385	1	11
tt0564887	tt0045385	1	27
tt0564888	tt0045385	2	2
tt0564889	tt0045385	2	28
tt0564890	tt0045385	1	29
tt0564891	tt0045385	2	24
tt0564892	tt0045385	3	14
tt0564893	tt0045385	4	5
tt0564894	tt0045385	2	19
tt0564895	tt0045385	1	24
tt0564896	tt0045385	1	15
tt0564897	tt0045385	5	4
tt0564898	tt0045385	3	26
tt0564899	tt0045385	3	27
tt0564900	tt0045385	3	18
tt0564901	tt0045385	3	7
tt0564902	tt0045385	5	13
tt0564903	tt0045385	3	39
tt0564904	tt0045385	3	15
tt0564905	tt0045385	3	29
tt0564906	tt0045385	1	16
tt0564907	tt0045385	4	11
tt0564908	tt0045385	1	22
tt0564909	tt0045385	4	13
tt0564910	tt0045385	1	2
tt0564911	tt0045385	2	10
tt0564912	tt0045385	2	5
tt0564913	tt0045385	4	25
tt0564914	tt0045385	1	6
tt0564915	tt0045385	2	16
tt0564916	tt0045385	3	40
tt0564917	tt0045385	4	29
tt0564918	tt0045385	2	14
tt0564919	tt0045385	1	9
tt0564920	tt0045385	5	1
tt0564921	tt0045385	5	11
tt0564922	tt0045385	5	15
tt0564923	tt0045385	3	35
tt0564924	tt0045385	4	31
tt0564925	tt0045385	4	15
tt0564926	tt0045385	5	3
tt0564927	tt0227895	1	4
tt0564928	tt0227895	1	7
tt0564929	tt0227895	1	5
tt0564930	tt0227895	1	3
tt0564931	tt0098778	2	6
tt0564932	tt0098778	2	5
tt0564933	tt0098778	2	1
tt0564934	tt0098778	2	3
tt0564935	tt0098778	2	7
tt0564936	tt0098778	2	2
tt0564937	tt0098778	2	4
tt0564938	tt0418382	1	7
tt0564939	tt0092344	1	5
tt0564940	tt0092344	1	7
tt0564941	tt0092344	1	11
tt0564942	tt0092344	1	1
tt0564944	tt0103404	2	11
tt0564945	tt0103404	2	8
tt0564946	tt0103404	2	5
tt0564947	tt0103404	2	12
tt0564948	tt0086697	1	6
tt0564949	tt0086697	1	8
tt0564950	tt0086697	1	3
tt0564951	tt0086697	1	7
tt0564952	tt0086697	1	5
tt0564953	tt0086697	1	4
tt0564954	tt0086697	1	9
tt0564955	tt0086697	2	3
tt0564956	tt0086697	1	1
tt0564957	tt0086697	2	6
tt0564958	tt0086697	1	2
tt0564959	tt0086697	1	12
tt0564960	tt0086697	1	11
tt0564961	tt0086697	1	10
tt0564962	tt0086697	1	13
tt0564963	tt0086697	7	8
tt0564964	tt0086697	2	2
tt0564965	tt0260611	1	6
tt0564966	tt0260611	2	3
tt0564967	tt0260611	3	1
tt0564968	tt0260611	4	6
tt0564969	tt0260611	5	6
tt0564970	tt0260611	4	4
tt0564971	tt0260611	3	5
tt0564972	tt0260611	5	5
tt0564973	tt0260611	5	2
tt0564974	tt0260611	5	4
tt0564975	tt0260611	1	4
tt0564976	tt0260611	3	2
tt0564977	tt0260611	4	5
tt0564978	tt0260611	4	3
tt0564979	tt0260611	4	7
tt0564980	tt0260611	2	8
tt0564981	tt0260611	2	1
tt0564982	tt0260611	3	8
tt0564983	tt0260611	2	6
tt0564984	tt0260611	3	7
tt0564985	tt0260611	5	8
tt0564986	tt0260611	5	3
tt0564987	tt0260611	1	2
tt0564988	tt0260611	3	4
tt0564989	tt0260611	1	5
tt0564990	tt0260611	1	3
tt0564991	tt0260611	2	4
tt0564992	tt0260611	5	7
tt0564993	tt0260611	4	2
tt0564994	tt0260611	5	1
tt0564995	tt0260611	4	1
tt0564996	tt0260611	5	9
tt0564997	tt0260611	2	5
tt0564998	tt0260611	3	3
tt0564999	tt0260611	2	7
tt0565000	tt0260611	3	6
tt0565001	tt0260611	5	10
tt0565002	tt0260611	4	8
tt0565003	tt0260611	2	2
tt0565004	tt0288944	1	2
tt0565005	tt0288944	1	1
tt0565006	tt0090420	1	13
tt0565007	tt0090420	1	0
tt0565008	tt0090420	1	1
tt0565009	tt0090420	1	8
tt0565010	tt0090420	1	3
tt0565011	tt0090420	1	10
tt0565012	tt0090420	1	6
tt0565013	tt0418383	3	4
tt0565014	tt0418383	\N	\N
tt0565015	tt0334843	1	11
tt0565016	tt0334843	\N	\N
tt0565017	tt0334843	\N	\N
tt0565018	tt0334843	\N	\N
tt0565019	tt0334843	\N	\N
tt0565020	tt0334843	\N	\N
tt0565021	tt0334843	\N	\N
tt0565022	tt0334843	\N	\N
tt0565023	tt0334843	\N	\N
tt0565024	tt0334843	\N	\N
tt0565025	tt0334843	\N	\N
tt0565026	tt0334843	1	7
tt0565027	tt0334843	\N	\N
tt0565028	tt0334843	\N	\N
tt0565029	tt0159867	2	24
tt0565030	tt0159867	6	15
tt0565031	tt0159867	1	12
tt0565032	tt0159867	3	20
tt0565033	tt0159867	1	7
tt0565034	tt0159867	8	3
tt0565035	tt0159867	6	11
tt0565036	tt0159867	7	26
tt0565037	tt0159867	7	12
tt0565038	tt0159867	6	17
tt0565039	tt0048859	1	21
tt0565040	tt0048859	\N	\N
tt0565041	tt0048859	\N	\N
tt0565042	tt0111942	5	3
tt0565043	tt0111942	2	10
tt0565044	tt0111942	4	11
tt0565045	tt0111942	5	15
tt0565046	tt0111942	6	16
tt0565047	tt0111942	2	5
tt0565048	tt0111942	4	1
tt0565049	tt0111942	4	12
tt0565050	tt0111942	3	11
tt0565051	tt0111942	3	2
tt0565052	tt0111942	4	4
tt0565053	tt0111942	1	3
tt0565054	tt0111942	2	1
tt0565055	tt0111942	1	4
tt0565056	tt0111942	4	10
tt0565057	tt0111942	4	8
tt0565058	tt0111942	3	7
tt0565059	tt0111942	2	6
tt0565060	tt0111942	2	13
tt0565061	tt0111942	3	4
tt0565062	tt0111942	4	3
tt0565063	tt0111942	1	5
tt0565064	tt0111942	1	6
tt0565065	tt0111942	3	3
tt0565066	tt0111942	6	10
tt0565067	tt0111942	2	3
tt0565068	tt0111942	3	6
tt0565069	tt0111942	2	12
tt0565070	tt0111942	2	8
tt0565071	tt0111942	3	5
tt0565072	tt0111942	3	10
tt0565073	tt0111942	5	10
tt0565074	tt0111942	4	7
tt0565075	tt0111942	4	2
tt0565076	tt0111942	3	1
tt0565077	tt0111942	3	8
tt0565078	tt0111942	3	12
tt0565079	tt0111942	2	4
tt0565080	tt0111942	5	1
tt0565081	tt0111942	6	4
tt0565082	tt0111942	5	6
tt0565083	tt0111942	5	17
tt0565084	tt0111942	1	1
tt0565085	tt0111942	1	2
tt0565086	tt0111942	6	2
tt0565087	tt0111942	2	2
tt0565088	tt0111942	3	13
tt0565089	tt0111942	4	6
tt0565090	tt0111942	6	1
tt0565091	tt0111942	2	7
tt0565092	tt0111942	3	9
tt0565093	tt0111942	2	9
tt0565094	tt0111942	2	11
tt0565095	tt0111942	4	5
tt0565096	tt0111942	4	13
tt0565097	tt0111942	6	12
tt0565098	tt0111942	6	6
tt0565099	tt0111942	4	9
tt0565100	tt0111942	6	3
tt0565101	tt0054535	4	7
tt0565102	tt0054535	5	38
tt0565103	tt0054535	3	27
tt0565104	tt0054535	1	31
tt0565105	tt0054535	5	42
tt0565106	tt0054535	3	5
tt0565107	tt0054535	5	21
tt0565108	tt0054535	2	33
tt0565109	tt0054535	3	24
tt0565110	tt0054535	4	27
tt0565111	tt0054535	5	2
tt0565112	tt0054535	5	17
tt0565113	tt0054535	4	20
tt0565114	tt0054535	1	5
tt0565115	tt0054535	4	22
tt0565116	tt0054535	3	29
tt0565117	tt0054535	5	47
tt0565118	tt0054535	2	21
tt0565119	tt0054535	5	10
tt0565120	tt0054535	5	33
tt0565121	tt0054535	4	31
tt0565122	tt0054535	3	32
tt0565123	tt0054535	1	3
tt0565124	tt0054535	5	53
tt0565125	tt0054535	5	34
tt0565126	tt0054535	2	13
tt0565127	tt0054535	2	20
tt0565128	tt0054535	2	24
tt0565129	tt0054535	1	26
tt0565130	tt0054535	3	14
tt0565131	tt0054535	3	15
tt0565132	tt0054535	1	6
tt0565133	tt0054535	5	40
tt0565134	tt0054535	5	19
tt0565135	tt0054535	4	24
tt0565136	tt0054535	2	10
tt0565137	tt0054535	4	13
tt0565138	tt0054535	2	31
tt0565139	tt0054535	3	28
tt0565140	tt0054535	5	1
tt0565141	tt0054535	4	30
tt0565142	tt0054535	2	7
tt0565143	tt0054535	4	12
tt0565144	tt0054535	3	12
tt0565145	tt0054535	5	12
tt0565146	tt0054535	4	23
tt0565147	tt0054535	3	34
tt0565148	tt0054535	5	31
tt0565149	tt0054535	5	8
tt0565150	tt0054535	2	22
tt0565151	tt0054535	5	20
tt0565152	tt0054535	1	10
tt0565153	tt0054535	3	9
tt0565154	tt0054535	5	26
tt0565155	tt0054535	5	23
tt0565156	tt0054535	3	21
tt0565157	tt0054535	5	39
tt0565158	tt0054535	2	1
tt0565159	tt0054535	2	5
tt0565160	tt0054535	2	6
tt0565161	tt0054535	1	12
tt0565162	tt0054535	1	8
tt0565163	tt0054535	5	18
tt0565164	tt0054535	5	44
tt0565165	tt0054535	3	3
tt0565166	tt0054535	1	2
tt0565167	tt0054535	5	27
tt0565168	tt0054535	2	19
tt0565169	tt0054535	1	14
tt0565170	tt0054535	5	6
tt0565171	tt0054535	2	14
tt0565172	tt0054535	4	15
tt0565173	tt0054535	4	21
tt0565174	tt0054535	4	1
tt0565175	tt0054535	4	2
tt0565176	tt0054535	5	55
tt0565177	tt0054535	4	29
tt0565178	tt0054535	1	15
tt0565179	tt0054535	4	17
tt0565180	tt0054535	4	14
tt0565181	tt0054535	5	37
tt0565182	tt0054535	3	18
tt0565183	tt0054535	5	57
tt0565184	tt0054535	3	30
tt0565185	tt0054535	4	19
tt0565186	tt0054535	5	45
tt0565187	tt0054535	5	9
tt0565188	tt0054535	1	17
tt0565189	tt0054535	3	7
tt0565190	tt0054535	1	27
tt0565191	tt0054535	3	19
tt0565192	tt0054535	1	33
tt0565193	tt0054535	5	50
tt0565194	tt0054535	5	30
tt0565195	tt0054535	4	18
tt0565196	tt0054535	3	26
tt0565197	tt0054535	5	52
tt0565198	tt0054535	5	58
tt0565199	tt0054535	4	8
tt0565200	tt0054535	4	9
tt0565201	tt0054535	4	10
tt0565202	tt0054535	1	13
tt0565203	tt0054535	1	11
tt0565204	tt0054535	4	25
tt0565205	tt0054535	4	26
tt0565206	tt0054535	2	27
tt0565207	tt0054535	2	23
tt0565208	tt0054535	1	25
tt0565209	tt0054535	5	7
tt0565210	tt0054535	5	43
tt0565211	tt0054535	5	24
tt0565212	tt0054535	1	30
tt0565213	tt0054535	3	33
tt0565214	tt0054535	5	56
tt0565215	tt0054535	4	16
tt0565216	tt0054535	1	16
tt0565217	tt0054535	5	51
tt0565218	tt0054535	5	32
tt0565219	tt0054535	3	11
tt0565220	tt0054535	2	29
tt0565221	tt0054535	2	12
tt0565222	tt0054535	5	5
tt0565223	tt0054535	1	22
tt0565224	tt0054535	2	2
tt0565225	tt0054535	1	29
tt0565226	tt0054535	3	23
tt0565227	tt0054535	2	8
tt0565228	tt0054535	2	25
tt0565229	tt0054535	1	20
tt0565230	tt0054535	3	8
tt0565231	tt0054535	4	11
tt0565232	tt0054535	5	46
tt0565233	tt0054535	3	6
tt0565234	tt0054535	2	30
tt0565235	tt0054535	1	19
tt0565236	tt0054535	2	18
tt0565237	tt0054535	3	2
tt0565238	tt0054535	2	16
tt0565239	tt0054535	4	3
tt0565240	tt0054535	3	4
tt0565241	tt0054535	5	4
tt0565242	tt0054535	1	28
tt0565243	tt0054535	4	4
tt0565244	tt0054535	5	35
tt0565245	tt0054535	2	11
tt0565246	tt0054535	5	13
tt0565247	tt0054535	1	7
tt0565248	tt0054535	2	4
tt0565249	tt0054535	3	31
tt0565250	tt0054535	2	17
tt0565251	tt0054535	5	36
tt0565252	tt0054535	3	13
tt0565253	tt0054535	3	10
tt0565254	tt0054535	1	9
tt0565255	tt0054535	1	32
tt0565256	tt0054535	1	24
tt0565257	tt0054535	1	18
tt0565258	tt0054535	2	26
tt0565259	tt0054535	2	9
tt0565260	tt0054535	4	6
tt0565261	tt0054535	1	21
tt0565262	tt0054535	5	49
tt0565263	tt0054535	5	22
tt0565264	tt0054535	2	15
tt0565265	tt0054535	4	28
tt0565266	tt0054535	2	3
tt0565267	tt0054535	1	23
tt0565268	tt0054535	5	41
tt0565269	tt0054535	2	28
tt0565270	tt0054535	2	32
tt0565271	tt0054535	5	25
tt0565272	tt0054535	3	20
tt0565273	tt0054535	5	14
tt0565274	tt0054535	3	25
tt0565275	tt0054535	5	54
tt0565276	tt0054535	1	1
tt0565277	tt0054535	3	16
tt0565278	tt0054535	3	17
tt0565279	tt0054535	5	3
tt0565280	tt0054535	5	16
tt0565281	tt0054535	5	48
tt0565282	tt0054535	4	5
tt0565283	tt0054535	2	34
tt0565284	tt0054535	5	28
tt0565285	tt0054535	3	1
tt0565286	tt0054535	3	22
tt0565287	tt0054535	4	32
tt0565288	tt0054535	1	4
tt0565289	tt0054535	5	11
tt0565290	tt0054535	5	29
tt0565291	tt0054535	5	15
tt0565292	tt0259768	\N	\N
tt0565293	tt0144044	1	4
tt0565294	tt0329824	3	72
tt0565295	tt0329824	3	78
tt0565296	tt0329824	3	95
tt0565297	tt0329824	4	37
tt0565298	tt0329824	3	162
tt0565299	tt0329824	3	111
tt0565300	tt0329824	1	63
tt0565301	tt0329824	1	57
tt0565302	tt0329824	4	55
tt0565303	tt0329824	3	115
tt0565304	tt0329824	1	155
tt0565305	tt0329824	3	74
tt0565306	tt0329824	3	50
tt0565307	tt0329824	3	43
tt0565308	tt0329824	2	141
tt0565309	tt0329824	2	145
tt0565310	tt0329824	3	66
tt0565311	tt0329824	3	155
tt0565312	tt0329824	3	132
tt0565313	tt0329824	3	156
tt0565314	tt0103405	1	8
tt0565315	tt0103405	3	13
tt0565316	tt0103405	6	3
tt0565317	tt0103405	6	22
tt0565318	tt0103405	4	1
tt0565319	tt0103405	6	6
tt0565320	tt0103405	5	12
tt0565321	tt0103405	6	8
tt0565322	tt0103405	6	9
tt0565323	tt0103405	5	4
tt0565324	tt0103405	6	2
tt0565325	tt0103405	2	15
tt0565326	tt0103405	3	21
tt0565327	tt0103405	1	6
tt0565328	tt0103405	5	22
tt0565329	tt0103405	2	9
tt0565330	tt0103405	5	18
tt0565331	tt0103405	5	19
tt0565332	tt0103405	6	18
tt0565333	tt0103405	3	22
tt0565334	tt0103405	4	4
tt0565335	tt0103405	2	17
tt0565336	tt0103405	3	3
tt0565337	tt0103405	3	4
tt0565338	tt0103405	4	13
tt0565339	tt0103405	6	10
tt0565340	tt0103405	5	17
tt0565341	tt0103405	3	17
tt0565342	tt0103405	3	18
tt0565343	tt0103405	2	12
tt0565344	tt0103405	4	17
tt0565345	tt0103405	4	18
tt0565346	tt0103405	4	19
tt0565347	tt0103405	4	6
tt0565349	tt0103405	1	1
tt0565350	tt0103405	4	20
tt0565351	tt0103405	5	15
tt0565352	tt0103405	1	5
tt0565353	tt0103405	3	2
tt0565354	tt0103405	4	25
tt0565355	tt0103405	4	12
tt0565356	tt0103405	3	28
tt0565357	tt0103405	3	29
tt0565358	tt0103405	2	3
tt0565359	tt0103405	3	6
tt0565360	tt0103405	4	5
tt0565361	tt0103405	6	17
tt0565362	tt0103405	1	11
tt0565363	tt0103405	5	2
tt0565364	tt0103405	4	21
tt0565365	tt0103405	4	11
tt0565366	tt0103405	1	13
tt0565367	tt0103405	5	24
tt0565368	tt0103405	6	12
tt0565369	tt0103405	5	20
tt0565370	tt0103405	4	15
tt0565371	tt0103405	3	14
tt0565372	tt0103405	2	21
tt0565373	tt0103405	3	11
tt0565374	tt0103405	3	12
tt0565375	tt0103405	4	24
tt0565376	tt0103405	5	6
tt0565377	tt0103405	1	3
tt0565378	tt0103405	6	7
tt0565379	tt0103405	5	9
tt0565380	tt0103405	6	19
tt0565381	tt0103405	2	19
tt0565382	tt0103405	6	16
tt0565383	tt0103405	5	5
tt0565384	tt0103405	2	18
tt0565385	tt0103405	5	3
tt0565386	tt0103405	2	11
tt0565387	tt0103405	5	25
tt0565388	tt0103405	5	26
tt0565389	tt0103405	3	9
tt0565390	tt0103405	4	3
tt0565391	tt0103405	4	26
tt0565392	tt0103405	4	10
tt0565393	tt0103405	2	16
tt0565394	tt0103405	3	23
tt0565395	tt0103405	3	16
tt0565396	tt0103405	6	13
tt0565397	tt0103405	1	16
tt0565398	tt0103405	4	7
tt0565399	tt0103405	3	27
tt0565400	tt0103405	6	1
tt0565401	tt0103405	5	8
tt0565402	tt0103405	2	26
tt0565403	tt0103405	2	27
tt0565404	tt0103405	4	22
tt0565405	tt0103405	5	7
tt0565406	tt0103405	1	12
tt0565407	tt0103405	5	1
tt0565408	tt0103405	1	9
tt0565409	tt0103405	6	11
tt0565410	tt0103405	2	2
tt0565411	tt0103405	2	5
tt0565412	tt0103405	6	14
tt0565413	tt0103405	5	11
tt0565414	tt0103405	6	15
tt0565415	tt0103405	5	23
tt0565416	tt0103405	2	10
tt0565417	tt0103405	3	26
tt0565418	tt0103405	3	10
tt0565419	tt0103405	2	22
tt0565420	tt0103405	2	23
tt0565421	tt0103405	5	21
tt0565422	tt0103405	2	24
tt0565423	tt0103405	2	14
tt0565424	tt0103405	6	4
tt0565425	tt0103405	5	14
tt0565426	tt0103405	3	15
tt0565427	tt0103405	4	8
tt0565428	tt0103405	4	9
tt0565429	tt0103405	6	21
tt0565430	tt0103405	2	20
tt0565431	tt0103405	1	7
tt0565432	tt0103405	1	4
tt0565433	tt0103405	4	16
tt0565434	tt0103405	2	4
tt0565435	tt0103405	3	5
tt0565436	tt0103405	2	25
tt0565437	tt0103405	5	16
tt0565438	tt0103405	2	13
tt0565439	tt0103405	1	14
tt0565440	tt0103405	1	10
tt0565441	tt0103405	2	1
tt0565442	tt0103405	1	15
tt0565443	tt0103405	5	10
tt0565444	tt0103405	3	1
tt0565445	tt0103405	1	2
tt0565446	tt0103405	3	7
tt0565447	tt0103405	3	8
tt0565448	tt0103405	3	20
tt0565449	tt0103405	4	14
tt0565450	tt0103405	6	20
tt0565451	tt0103405	4	2
tt0565452	tt0103405	3	24
tt0565453	tt0103405	3	25
tt0565454	tt0103405	6	5
tt0565455	tt0103405	3	19
tt0565456	tt0103405	4	27
tt0565457	tt0103405	4	28
tt0565458	tt0103405	2	6
tt0565459	tt0103405	2	7
tt0565460	tt0103405	4	23
tt0565461	tt0066649	1	8
tt0565462	tt0066649	3	18
